watchlist_id,user_id,item_type,item_target_id,notes,created_at
1129,231,brand,L'Oreal,跟踪L'Oreal品牌动态,2024-12-10 07:37:42
1130,514,brand,LG,跟踪LG品牌动态,2024-12-11 05:56:23
1131,129,competitor,Xiaomi平台,分析Xiaomi平台市场策略,2024-12-11 09:05:37
1132,451,product,906,监测906价格趋势,2024-12-11 22:50:49
1133,300,brand,LV,分析LV品牌策略,2024-12-12 00:37:24
1134,157,category,美妆护肤,跟踪美妆护肤品类趋势,2024-12-12 06:08:22
1135,952,keyword,handbag,跟踪handbag搜索趋势,2024-12-12 07:56:39
1136,988,country,文莱,分析文莱消费趋势,2024-12-12 12:25:11
1137,316,product,278,监测278价格趋势,2024-12-12 14:35:02
1138,285,category,电子产品,跟踪电子产品品类趋势,2024-12-12 16:22:31
1139,985,keyword,home appliance,监测home appliance话题热度,2024-12-12 19:10:10
1140,313,product,13,观察13市场竞争,2024-12-12 23:13:08
1141,25,keyword,home appliance,跟踪home appliance搜索趋势,2024-12-13 05:20:55
1142,709,product,761,监测761价格趋势,2024-12-13 10:33:52
1143,172,keyword,watch,跟踪watch搜索趋势,2024-12-13 18:33:35
1144,508,competitor,Gucci店铺,竞争对手Gucci店铺监控,2024-12-14 02:57:46
1145,993,brand,Sony,Sony品牌市场监控,2024-12-14 06:54:09
1146,930,brand,Mistine,跟踪Mistine品牌动态,2024-12-14 10:25:12
1147,712,brand,Gucci,Gucci品牌市场监控,2024-12-14 11:26:43
1148,319,country,柬埔寨,跟踪柬埔寨电商动态,2024-12-14 18:00:40
1149,766,product,829,分析829促销活动,2024-12-14 19:16:59
1150,366,competitor,Toyota公司,竞争对手Toyota公司监控,2024-12-14 21:46:40
1151,502,competitor,Honda店铺,监测Honda店铺产品线,2024-12-15 00:57:40
1152,697,category,运动户外,运动户外品类市场分析,2024-12-15 06:02:15
1153,186,category,时尚服饰,监测时尚服饰竞争格局,2024-12-15 12:13:33
1154,267,competitor,Shiseido公司,分析Shiseido公司市场策略,2024-12-15 20:13:22
1155,438,country,老挝,老挝市场监控,2024-12-16 03:34:43
1156,318,keyword,home appliance,监测home appliance话题热度,2024-12-16 15:42:53
1157,667,country,马来西亚,监测马来西亚政策变化,2024-12-17 23:32:22
1158,478,category,家居生活,监测家居生活竞争格局,2024-12-18 14:28:00
1159,328,shop,317,跟踪317店铺评级,2024-12-18 17:23:13
1160,786,country,马来西亚,分析马来西亚消费趋势,2024-12-19 00:56:49
1161,526,product,306,观察306市场竞争,2024-12-19 11:56:05
1162,259,competitor,Gucci店铺,监测Gucci店铺产品线,2024-12-20 03:11:52
1163,904,category,图书文具,分析图书文具市场规模,2024-12-20 07:49:19
1164,282,product,806,观察806市场竞争,2024-12-20 10:29:58
1165,732,product,743,跟踪743销售情况,2024-12-20 19:07:23
1166,897,keyword,kitchenware,kitchenware关键词市场热度,2024-12-20 20:14:06
1167,555,keyword,smartphone,监测smartphone话题热度,2024-12-21 20:10:53
1168,690,brand,Xiaomi,观察Xiaomi品牌影响力,2024-12-21 23:54:31
1169,787,shop,56,监测56店铺动态,2024-12-22 02:40:47
1170,844,keyword,watch,watch关键词市场热度,2024-12-22 04:16:29
1171,367,shop,256,256官方店表现,2024-12-22 15:22:15
1172,724,category,时尚服饰,跟踪时尚服饰品类趋势,2024-12-22 17:21:21
1173,997,country,马来西亚,监测马来西亚政策变化,2024-12-22 23:21:34
1174,412,keyword,sunscreen,监测sunscreen话题热度,2024-12-23 02:21:59
1175,246,shop,53,分析53运营策略,2024-12-23 06:07:57
1176,718,country,印尼,跟踪印尼电商动态,2024-12-23 13:55:03
1177,325,competitor,Honda店铺,跟踪Honda店铺竞争动态,2024-12-23 20:42:34
1178,106,shop,264,跟踪264店铺评级,2024-12-24 02:51:24
1179,811,shop,249,监测249店铺动态,2024-12-24 20:15:38
1180,768,keyword,handbag,跟踪handbag搜索趋势,2024-12-24 23:39:35
1181,964,category,玩具游戏,分析玩具游戏市场规模,2024-12-25 12:35:11
1182,532,product,854,分析854促销活动,2024-12-25 19:01:36
1183,97,shop,397,397官方店表现,2024-12-26 21:08:59
1184,547,brand,Wardah,Wardah品牌市场监控,2024-12-26 21:31:45
1185,214,category,时尚服饰,监测时尚服饰竞争格局,2024-12-26 23:05:33
1186,669,brand,Uniqlo,观察Uniqlo品牌影响力,2024-12-27 07:34:15
1187,736,shop,434,跟踪434店铺评级,2024-12-27 21:39:41
1188,962,product,289,跟踪289销售情况,2025-01-01 05:41:40
1189,704,keyword,furniture,furniture关键词市场热度,2025-01-01 06:55:41
1190,853,country,菲律宾,监测菲律宾政策变化,2025-01-01 07:20:21
1191,950,country,印尼,跟踪印尼电商动态,2025-01-01 11:26:09
1192,215,category,玩具游戏,分析玩具游戏市场规模,2025-01-01 12:48:21
1193,843,shop,131,监测131店铺动态,2025-01-01 20:03:01
1194,624,shop,1,1官方店表现,2025-01-02 15:07:17
1195,281,product,657,监测657价格趋势,2025-01-02 18:39:44
1196,368,shop,78,监测78店铺动态,2025-01-03 07:34:55
1197,158,category,家居生活,跟踪家居生活品类趋势,2025-01-03 11:50:43
1198,296,shop,472,分析472运营策略,2025-01-03 16:07:35
1199,131,country,柬埔寨,柬埔寨市场监控,2025-01-03 20:32:41
1200,386,shop,42,42官方店表现,2025-01-04 01:54:43
1201,834,keyword,makeup,makeup关键词市场热度,2025-01-04 12:53:58
1202,650,competitor,Uniqlo品牌,跟踪Uniqlo品牌竞争动态,2025-01-04 13:27:51
1203,418,brand,LG,观察LG品牌影响力,2025-01-04 18:24:19
1204,974,shop,162,162官方店表现,2025-01-05 05:06:01
1205,137,country,老挝,分析老挝消费趋势,2025-01-05 12:58:27
1206,458,brand,Toyota,分析Toyota品牌策略,2025-01-05 17:38:22
1207,317,keyword,sunscreen,分析sunscreen竞争情况,2025-01-05 18:55:10
1208,884,brand,Sony,Sony品牌市场监控,2025-01-06 01:15:04
1209,44,product,275,分析275促销活动,2025-01-06 01:19:54
1210,2,keyword,home appliance,跟踪home appliance搜索趋势,2025-01-06 06:52:26
1211,314,product,433,观察433市场竞争,2025-01-06 08:57:17
1212,418,competitor,L'Oreal平台,监测L'Oreal平台产品线,2025-01-06 12:05:22
1213,368,category,图书文具,监测图书文具竞争格局,2025-01-06 17:27:43
1214,67,competitor,Wardah平台,跟踪Wardah平台竞争动态,2025-01-06 22:10:22
1215,380,product,27,跟踪27销售情况,2025-01-06 23:07:01
1216,512,brand,Samsung,观察Samsung品牌影响力,2025-01-06 23:27:20
1217,824,category,母婴用品,母婴用品品类市场分析,2025-01-07 00:02:43
1218,671,product,216,监测216价格趋势,2025-01-07 15:00:47
1219,770,keyword,pet food,pet food关键词市场热度,2025-01-07 16:15:15
1220,629,category,美妆护肤,美妆护肤品类市场分析,2025-01-08 01:11:37
1221,196,shop,55,监测55店铺动态,2025-01-08 12:08:47
1222,197,competitor,Xiaomi品牌,跟踪Xiaomi品牌竞争动态,2025-01-08 18:42:09
1223,154,product,909,跟踪909销售情况,2025-01-08 19:22:27
1224,53,country,泰国,分析泰国消费趋势,2025-01-08 23:42:17
1225,917,shop,53,监测53店铺动态,2025-01-09 01:41:23
1226,541,shop,432,432官方店表现,2025-01-09 08:28:30
1227,852,shop,337,337官方店表现,2025-01-09 15:18:13
1228,980,keyword,skincare,skincare关键词市场热度,2025-01-09 22:48:09
1229,899,product,748,观察748市场竞争,2025-01-10 05:10:26
1230,365,brand,Chanel,观察Chanel品牌影响力,2025-01-10 08:14:29
1231,19,brand,Samsung,观察Samsung品牌影响力,2025-01-10 13:37:36
1232,555,competitor,Chanel公司,监测Chanel公司产品线,2025-01-10 16:59:15
1233,839,product,497,观察497市场竞争,2025-01-11 13:36:59
1234,937,keyword,fashion,跟踪fashion搜索趋势,2025-01-11 14:22:56
1235,109,brand,L'Oreal,跟踪L'Oreal品牌动态,2025-01-11 15:00:58
1236,194,competitor,L'Oreal公司,监测L'Oreal公司产品线,2025-01-12 07:13:50
1237,773,product,856,观察856市场竞争,2025-01-12 18:40:57
1238,242,brand,LG,观察LG品牌影响力,2025-01-12 19:56:15
1239,963,category,玩具游戏,分析玩具游戏市场规模,2025-01-13 00:13:38
1240,440,brand,Prada,观察Prada品牌影响力,2025-01-13 01:50:23
1241,854,country,缅甸,分析缅甸消费趋势,2025-01-13 11:38:25
1242,77,shop,321,监测321店铺动态,2025-01-14 03:41:49
1243,156,competitor,LV品牌,分析LV品牌市场策略,2025-01-14 15:48:58
1244,461,shop,124,跟踪124店铺评级,2025-01-14 18:47:42
1245,720,brand,Apple,Apple品牌市场监控,2025-01-14 23:16:15
1246,674,country,越南,越南市场监控,2025-01-15 01:59:21
1247,707,category,食品饮料,分析食品饮料市场规模,2025-01-15 03:36:48
1248,611,brand,Maybelline,Maybelline品牌市场监控,2025-01-15 11:24:17
1249,658,brand,Adidas,Adidas品牌市场监控,2025-01-15 14:22:07
1250,38,keyword,makeup,分析makeup竞争情况,2025-01-15 14:50:38
1251,701,country,缅甸,跟踪缅甸电商动态,2025-01-16 01:59:27
1252,457,brand,LV,LV品牌市场监控,2025-01-16 04:28:09
1253,388,shop,355,分析355运营策略,2025-01-16 10:44:38
1254,342,competitor,Maybelline品牌,跟踪Maybelline品牌竞争动态,2025-01-16 13:14:24
1255,431,category,运动户外,跟踪运动户外品类趋势,2025-01-16 16:07:16
1256,540,brand,Maybelline,分析Maybelline品牌策略,2025-01-16 19:54:09
1257,848,country,菲律宾,菲律宾市场监控,2025-01-16 20:55:34
1258,5,country,新加坡,分析新加坡消费趋势,2025-01-17 00:06:53
1259,932,competitor,Prada品牌,分析Prada品牌市场策略,2025-01-17 09:42:48
1260,904,country,印尼,印尼市场监控,2025-01-17 17:52:36
1261,165,brand,Estee Lauder,跟踪Estee Lauder品牌动态,2025-01-17 19:29:56
1262,875,category,玩具游戏,分析玩具游戏市场规模,2025-01-17 23:43:40
1263,875,keyword,handbag,分析handbag竞争情况,2025-01-18 00:40:46
1264,642,brand,Toyota,Toyota品牌市场监控,2025-01-18 10:21:07
1265,854,competitor,LV平台,监测LV平台产品线,2025-01-18 10:52:19
1266,308,country,新加坡,分析新加坡消费趋势,2025-01-18 13:05:23
1267,797,keyword,fashion,监测fashion话题热度,2025-01-18 13:39:08
1268,590,competitor,Dior店铺,跟踪Dior店铺竞争动态,2025-01-18 18:31:45
1269,344,keyword,smart home,跟踪smart home搜索趋势,2025-01-18 18:38:38
1270,199,shop,367,分析367运营策略,2025-01-19 05:01:19
1271,830,shop,310,310官方店表现,2025-01-19 11:48:06
1272,749,brand,Honda,Honda品牌市场监控,2025-01-19 14:39:04
1273,698,country,缅甸,分析缅甸消费趋势,2025-01-19 15:09:44
1274,647,keyword,skincare,分析skincare竞争情况,2025-01-19 17:12:22
1275,866,shop,433,跟踪433店铺评级,2025-01-19 19:09:32
1276,962,product,891,观察891市场竞争,2025-01-20 03:31:28
1277,955,competitor,Chanel品牌,跟踪Chanel品牌竞争动态,2025-01-20 10:38:41
1278,495,keyword,jewelry,分析jewelry竞争情况,2025-01-20 11:01:44
1279,805,brand,Sony,跟踪Sony品牌动态,2025-01-20 16:31:58
1280,195,keyword,makeup,分析makeup竞争情况,2025-01-20 18:54:31
1281,687,shop,18,监测18店铺动态,2025-01-20 22:13:23
1282,125,country,马来西亚,监测马来西亚政策变化,2025-01-21 03:25:10
1283,614,competitor,Maybelline店铺,跟踪Maybelline店铺竞争动态,2025-01-21 03:30:55
1284,788,competitor,Gucci店铺,竞争对手Gucci店铺监控,2025-01-21 07:57:14
1285,194,brand,Gucci,跟踪Gucci品牌动态,2025-01-21 09:28:09
1286,180,brand,Apple,Apple品牌市场监控,2025-01-21 09:29:59
1287,166,keyword,watch,跟踪watch搜索趋势,2025-01-21 18:02:35
1288,536,competitor,L'Oreal平台,分析L'Oreal平台市场策略,2025-01-21 19:56:46
1289,113,category,时尚服饰,跟踪时尚服饰品类趋势,2025-01-21 23:55:59
1290,284,country,泰国,监测泰国政策变化,2025-01-22 01:42:25
1291,524,shop,311,311官方店表现,2025-01-22 05:17:27
1292,233,product,591,监测591价格趋势,2025-01-22 05:48:05
1293,332,product,135,观察135市场竞争,2025-01-22 10:55:09
1294,571,competitor,Samsung店铺,跟踪Samsung店铺竞争动态,2025-01-22 17:07:17
1295,804,shop,56,跟踪56店铺评级,2025-01-22 19:25:11
1296,662,shop,424,监测424店铺动态,2025-01-22 22:15:19
1297,986,country,菲律宾,监测菲律宾政策变化,2025-01-22 22:21:39
1298,155,keyword,eco-friendly,跟踪eco-friendly搜索趋势,2025-01-23 02:41:13
1299,434,product,169,观察169市场竞争,2025-01-23 03:20:03
1300,994,shop,239,239官方店表现,2025-01-23 08:36:36
1301,158,country,老挝,分析老挝消费趋势,2025-01-23 10:56:07
1302,343,shop,79,监测79店铺动态,2025-01-23 11:06:27
1303,414,competitor,Uniqlo平台,监测Uniqlo平台产品线,2025-01-23 11:24:24
1304,941,shop,365,监测365店铺动态,2025-01-23 14:34:50
1305,763,competitor,Maybelline公司,监测Maybelline公司产品线,2025-01-24 00:39:14
1306,62,shop,66,监测66店铺动态,2025-01-24 06:14:27
1307,379,keyword,home appliance,分析home appliance竞争情况,2025-01-24 06:28:33
1308,658,competitor,Adidas公司,监测Adidas公司产品线,2025-01-24 07:44:57
1309,515,country,马来西亚,监测马来西亚政策变化,2025-01-24 20:48:17
1310,18,category,时尚服饰,分析时尚服饰市场规模,2025-01-24 23:16:17
1311,86,category,母婴用品,监测母婴用品竞争格局,2025-01-25 02:17:40
1312,378,country,泰国,泰国市场监控,2025-01-25 03:58:36
1313,218,product,516,监测516价格趋势,2025-01-25 07:45:16
1314,274,product,629,监测629价格趋势,2025-01-25 10:37:29
1315,506,shop,455,分析455运营策略,2025-01-25 13:15:40
1316,348,product,359,跟踪359销售情况,2025-01-25 17:13:53
1317,529,category,玩具游戏,玩具游戏品类市场分析,2025-01-25 23:58:36
1318,138,shop,100,100官方店表现,2025-01-26 09:26:30
1319,344,competitor,Chanel公司,分析Chanel公司市场策略,2025-01-26 19:42:28
1320,704,keyword,fashion,fashion关键词市场热度,2025-01-27 03:19:29
1321,956,competitor,Toyota公司,分析Toyota公司市场策略,2025-01-27 05:46:30
1322,732,keyword,eco-friendly,分析eco-friendly竞争情况,2025-01-27 10:11:02
1323,411,product,152,分析152促销活动,2025-01-27 12:29:45
1324,112,product,101,分析101促销活动,2025-01-27 18:48:50
1325,775,brand,Estee Lauder,观察Estee Lauder品牌影响力,2025-01-28 00:58:53
1326,167,brand,Mistine,Mistine品牌市场监控,2025-01-28 06:07:22
1327,476,category,家居生活,分析家居生活市场规模,2025-01-28 07:31:53
1328,503,competitor,Apple店铺,监测Apple店铺产品线,2025-02-01 04:06:01
1329,650,country,文莱,监测文莱政策变化,2025-02-01 08:45:57
1330,521,competitor,Dior平台,跟踪Dior平台竞争动态,2025-02-01 09:20:11
1331,775,competitor,Nike平台,分析Nike平台市场策略,2025-02-01 09:50:41
1332,153,brand,Sony,跟踪Sony品牌动态,2025-02-01 23:21:10
1333,26,brand,Nike,分析Nike品牌策略,2025-02-02 00:43:28
1334,173,country,文莱,跟踪文莱电商动态,2025-02-02 02:11:29
1335,461,product,915,跟踪915销售情况,2025-02-02 23:08:55
1336,473,product,544,监测544价格趋势,2025-02-03 02:45:17
1337,768,keyword,sunscreen,监测sunscreen话题热度,2025-02-03 04:08:50
1338,851,category,电子产品,跟踪电子产品品类趋势,2025-02-03 08:37:04
1339,863,country,印尼,监测印尼政策变化,2025-02-03 17:05:36
1340,50,shop,7,监测7店铺动态,2025-02-03 17:11:56
1341,984,shop,98,98官方店表现,2025-02-04 05:09:18
1342,90,country,越南,监测越南政策变化,2025-02-04 07:15:15
1343,611,brand,Chanel,观察Chanel品牌影响力,2025-02-04 08:52:48
1344,354,country,缅甸,分析缅甸消费趋势,2025-02-04 09:50:17
1345,9,keyword,fashion,fashion关键词市场热度,2025-02-04 10:34:12
1346,939,product,23,跟踪23销售情况,2025-02-04 10:57:36
1347,620,category,食品饮料,分析食品饮料市场规模,2025-02-04 16:15:26
1348,969,country,缅甸,缅甸市场监控,2025-02-04 17:29:25
1349,644,product,430,观察430市场竞争,2025-02-04 17:37:22
1350,974,category,运动户外,跟踪运动户外品类趋势,2025-02-04 23:00:14
1351,302,country,新加坡,监测新加坡政策变化,2025-02-05 14:19:45
1352,649,competitor,Shiseido平台,监测Shiseido平台产品线,2025-02-06 02:11:36
1353,387,competitor,Mistine店铺,竞争对手Mistine店铺监控,2025-02-06 02:32:20
1354,272,keyword,handbag,监测handbag话题热度,2025-02-06 18:02:20
1355,533,keyword,furniture,跟踪furniture搜索趋势,2025-02-06 23:31:03
1356,295,category,母婴用品,分析母婴用品市场规模,2025-02-07 01:31:38
1357,820,brand,Maybelline,观察Maybelline品牌影响力,2025-02-07 03:49:40
1358,538,keyword,furniture,跟踪furniture搜索趋势,2025-02-07 06:59:24
1359,218,shop,290,290官方店表现,2025-02-07 10:25:43
1360,240,competitor,Dior品牌,竞争对手Dior品牌监控,2025-02-07 17:37:44
1361,52,competitor,LG公司,分析LG公司市场策略,2025-02-08 02:35:45
1362,353,product,990,分析990促销活动,2025-02-08 06:38:49
1363,979,keyword,sustainable,sustainable关键词市场热度,2025-02-08 13:15:25
1364,122,brand,Adidas,跟踪Adidas品牌动态,2025-02-08 18:14:28
1365,682,shop,348,监测348店铺动态,2025-02-09 06:47:25
1366,989,competitor,Honda品牌,跟踪Honda品牌竞争动态,2025-02-09 17:07:13
1367,494,keyword,smartphone,smartphone关键词市场热度,2025-02-09 17:18:54
1368,332,product,110,跟踪110销售情况,2025-02-10 15:47:20
1369,292,category,玩具游戏,分析玩具游戏市场规模,2025-02-10 23:33:03
1370,865,competitor,Mistine平台,监测Mistine平台产品线,2025-02-11 10:23:23
1371,644,country,泰国,分析泰国消费趋势,2025-02-11 13:04:37
1372,317,brand,Maybelline,跟踪Maybelline品牌动态,2025-02-11 23:34:52
1373,643,brand,Adidas,观察Adidas品牌影响力,2025-02-12 07:14:13
1374,98,brand,Wardah,分析Wardah品牌策略,2025-02-12 07:56:49
1375,641,keyword,skincare,分析skincare竞争情况,2025-02-13 06:09:47
1376,125,keyword,sunscreen,监测sunscreen话题热度,2025-02-13 07:43:29
1377,514,brand,Wardah,分析Wardah品牌策略,2025-02-13 14:52:46
1378,477,keyword,smart home,分析smart home竞争情况,2025-02-13 19:41:08
1379,329,shop,261,监测261店铺动态,2025-02-13 22:06:15
1380,427,keyword,fashion,跟踪fashion搜索趋势,2025-02-14 00:20:35
1381,23,country,新加坡,监测新加坡政策变化,2025-02-14 05:27:55
