report_id,report_slug,report_title,report_data,parameters,generated_at,valid_until
471,bn-electronics-price-analysis-quarterly-649,季报电子产品价格竞争分析,"{
  ""summary"": ""根据最新数据分析，BruneiElectronics市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""price_range"": {
    ""low"": 57,
    ""median"": 1623,
    ""high"": 7162
  },
  ""price_trend"": ""波动"",
  ""discount_frequency"": 5.9,
  ""competitive_pricing"": [
    ""差异化"",
    ""捆绑销售""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 781660
}","{""country_id"": 10, ""category_id"": 3, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-05 16:37:43,2024-02-06 16:37:43
236,th-automotive-price-analysis-daily-981,泰国主要品类价格监控报告,"{
  ""summary"": ""根据最新数据分析，ThailandAutomotive市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 80,
    ""median"": 566,
    ""high"": 5822
  },
  ""price_trend"": ""下降"",
  ""discount_frequency"": 25.4,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""价格战""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 555198
}","{""country_id"": 2, ""category_id"": 7, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-06 04:31:47,2024-01-11 04:31:47
210,ph-home-living-competitive-analysis-daily-237,菲律宾家居生活主要玩家分析,"{
  ""summary"": ""根据最新数据分析，PhilippinesHome & Living市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Tiki"": 6.8,
    ""Shopee"": 5.4,
    ""Local Platforms"": 21.5,
    ""Lazada"": 13.9
  },
  ""competitive_advantage"": [
    ""用户基数"",
    ""物流网络"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司A"",
    ""公司D"",
    ""公司E"",
    ""公司C"",
    ""公司B""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 96078
}","{""country_id"": 6, ""category_id"": 4, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-07 09:44:11,2024-01-20 09:44:11
266,vn-all-platform-performance-monthly-365,越南平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，VietnamGeneral市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""订单量"": 29.5,
    ""转化率"": 24.4,
    ""客单价"": 1751
  },
  ""growth_comparison"": 45.6,
  ""user_engagement"": {
    ""daily_active_users"": 818895,
    ""session_duration"": 11,
    ""retention_rate"": 42.1
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 473747
}","{""country_id"": 3, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-08 09:33:38,2024-02-09 09:33:38
482,kh-sports-outdoors-price-analysis-quarterly-241,柬埔寨运动户外价格趋势分析,"{
  ""summary"": ""根据最新数据分析，CambodiaSports & Outdoors市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 134,
    ""median"": 1730,
    ""high"": 7128
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 28.0,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 233512
}","{""country_id"": 7, ""category_id"": 6, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-08 10:12:18,2024-02-07 10:12:18
87,my-health-wellness-platform-performance-yearly-690,年报马来西亚主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，MalaysiaHealth & Wellness市场在yearly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""客单价"": 4009,
    ""用户数"": 15.4,
    ""GMV"": 46.5,
    ""转化率"": 11.3
  },
  ""growth_comparison"": 4.4,
  ""user_engagement"": {
    ""daily_active_users"": 620661,
    ""session_duration"": 20,
    ""retention_rate"": 79.5
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 633966
}","{""country_id"": 4, ""category_id"": 8, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-10 10:17:06,2024-02-11 10:17:06
136,id-all-platform-performance-monthly-449,月报印尼主要电商平台对比,"{
  ""summary"": ""根据最新数据分析，IndonesiaGeneral市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""客单价"": 2122,
    ""GMV"": 36.2,
    ""订单量"": 13.1,
    ""转化率"": 16.7
  },
  ""growth_comparison"": 12.6,
  ""user_engagement"": {
    ""daily_active_users"": 613607,
    ""session_duration"": 12,
    ""retention_rate"": 20.6
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 141785
}","{""country_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2024-01-10 11:53:09,2024-02-09 11:53:09
222,bn-toys-games-price-analysis-yearly-900,文莱玩具游戏价格趋势分析,"{
  ""summary"": ""根据最新数据分析，BruneiToys & Games市场在yearly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 142,
    ""median"": 1330,
    ""high"": 6415
  },
  ""price_trend"": ""波动"",
  ""discount_frequency"": 16.4,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""捆绑销售""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 221522
}","{""country_id"": 10, ""category_id"": 9, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-13 03:00:18,2024-01-20 03:00:18
164,th-home-living-competitive-analysis-monthly-222,泰国家居生活竞争格局分析,"{
  ""summary"": ""根据最新数据分析，ThailandHome & Living市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""market_share"": {
    ""Lazada"": 40.5,
    ""Shopee"": 34.8,
    ""Amazon"": 29.1,
    ""Tokopedia"": 43.0
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""价格优势"",
    ""用户基数""
  ],
  ""key_players"": [
    ""公司E"",
    ""公司A"",
    ""公司C""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 101390
}","{""country_id"": 2, ""category_id"": 4, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-15 09:20:55,2024-02-14 09:20:55
59,id-books-stationery-price-analysis-monthly-602,印尼图书文具价格趋势分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaBooks & Stationery市场在monthly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""price_range"": {
    ""low"": 313,
    ""median"": 904,
    ""high"": 7888
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 17.3,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""会员优惠""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 640595
}","{""country_id"": 1, ""category_id"": 10, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-19 11:24:58,2024-02-18 11:24:58
363,mm-toys-games-competitive-analysis-weekly-991,缅甸玩具游戏竞争格局分析,"{
  ""summary"": ""根据最新数据分析，MyanmarToys & Games市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_share"": {
    ""Amazon"": 39.7,
    ""Shopee"": 27.6,
    ""Tiki"": 27.9,
    ""Local Platforms"": 15.6
  },
  ""competitive_advantage"": [
    ""价格优势"",
    ""物流网络"",
    ""用户基数""
  ],
  ""key_players"": [
    ""公司D"",
    ""公司A"",
    ""公司C"",
    ""公司B"",
    ""公司E""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 261274
}","{""country_id"": 9, ""category_id"": 9, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-20 11:32:38,2024-02-19 11:32:38
21,mm-sports-outdoors-competitive-analysis-weekly-207,缅甸运动户外竞争格局分析,"{
  ""summary"": ""根据最新数据分析，MyanmarSports & Outdoors市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Amazon"": 42.4,
    ""Local Platforms"": 32.9,
    ""Shopee"": 20.6,
    ""Tiki"": 38.3
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""物流网络"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司C"",
    ""公司A"",
    ""公司B"",
    ""公司E"",
    ""公司D""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 181352
}","{""country_id"": 9, ""category_id"": 6, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-22 09:27:00,2024-02-04 09:27:00
124,sg-beauty-cosmetics-consumer-insights-yearly-157,美妆护肤消费者洞察报告年报,"{
  ""summary"": ""根据最新数据分析，SingaporeBeauty & Cosmetics市场在yearly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""average_order_value"": 257,
  ""purchase_frequency"": 4.9,
  ""top_preferences"": [
    ""品牌忠诚"",
    ""便捷性"",
    ""品质优先""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 33,
      ""female"": 37
    },
    ""urban_rural"": ""城市为主""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 130477
}","{""country_id"": 5, ""category_id"": 1, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-23 02:33:52,2024-01-27 02:33:52
88,mm-sports-outdoors-trend-forecast-yearly-722,年报缅甸消费趋势预测,"{
  ""summary"": ""根据最新数据分析，MyanmarSports & Outdoors市场在yearly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 16.3,
  ""key_drivers"": [
    ""政策支持"",
    ""数字化"",
    ""技术创新""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 113075
}","{""country_id"": 9, ""category_id"": 6, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-24 10:56:10,2024-02-09 10:56:10
127,la-sports-outdoors-competitive-analysis-yearly-265,老挝运动户外竞争格局分析,"{
  ""summary"": ""根据最新数据分析，LaosSports & Outdoors市场在yearly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""market_share"": {
    ""Amazon"": 6.9,
    ""Tokopedia"": 24.0,
    ""Tiki"": 35.6,
    ""Lazada"": 31.7
  },
  ""competitive_advantage"": [
    ""价格优势"",
    ""用户基数"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司C"",
    ""公司B"",
    ""公司E"",
    ""公司D""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 657185
}","{""country_id"": 8, ""category_id"": 6, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-01-27 10:11:17,2024-02-27 10:11:17
121,kh-home-living-competitive-analysis-quarterly-339,柬埔寨电商平台竞争分析报告,"{
  ""summary"": ""根据最新数据分析，CambodiaHome & Living市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_share"": {
    ""Lazada"": 41.4,
    ""Tiki"": 31.2,
    ""Tokopedia"": 5.8
  },
  ""competitive_advantage"": [
    ""用户基数"",
    ""品牌合作"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司D"",
    ""公司E"",
    ""公司A"",
    ""公司C""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 905855
}","{""country_id"": 7, ""category_id"": 4, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-01-28 09:20:40,2024-02-26 09:20:40
18,vn-health-wellness-trend-forecast-monthly-137,越南健康保健市场未来展望,"{
  ""summary"": ""根据最新数据分析，VietnamHealth & Wellness市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 29.6,
  ""key_drivers"": [
    ""政策支持"",
    ""数字化"",
    ""技术创新""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 944489
}","{""country_id"": 3, ""category_id"": 8, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-02-02 00:24:47,2024-02-09 00:24:47
235,bn-electronics-market-analysis-weekly-821,文莱电子产品市场洞察报告,"{
  ""summary"": ""根据最新数据分析，BruneiElectronics市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_size"": 193466748,
  ""growth_rate"": 16.1,
  ""top_brands"": [
    ""Samsung"",
    ""OPPO"",
    ""Realme""
  ],
  ""market_trends"": [
    ""可持续发展"",
    ""本地化品牌"",
    ""跨境电商""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 149416
}","{""country_id"": 10, ""category_id"": 3, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-02-03 15:23:40,2024-03-05 15:23:40
257,th-sports-outdoors-market-analysis-yearly-663,泰国运动户外市场洞察报告,"{
  ""summary"": ""根据最新数据分析，ThailandSports & Outdoors市场在yearly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_size"": 536454948,
  ""growth_rate"": 9.0,
  ""top_brands"": [
    ""品牌B"",
    ""品牌C"",
    ""品牌A""
  ],
  ""market_trends"": [
    ""直播带货"",
    ""便捷支付"",
    ""本地化品牌""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 993341
}","{""country_id"": 2, ""category_id"": 6, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-02-05 04:58:27,2024-02-12 04:58:27
470,sg-home-living-consumer-insights-quarterly-799,新加坡家居生活消费者行为分析,"{
  ""summary"": ""根据最新数据分析，SingaporeHome & Living市场在quarterly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_order_value"": 823,
  ""purchase_frequency"": 3.9,
  ""top_preferences"": [
    ""价格敏感"",
    ""品质优先"",
    ""便捷性""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 32,
      ""female"": 58
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 670857
}","{""country_id"": 5, ""category_id"": 4, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2024-02-05 14:47:08,2024-03-07 14:47:08
150,id-all-platform-performance-monthly-632,印尼平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaGeneral市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""用户数"": 39.0,
    ""客单价"": 4450,
    ""订单量"": 19.2,
    ""转化率"": 12.9,
    ""GMV"": 19.5
  },
  ""growth_comparison"": 12.4,
  ""user_engagement"": {
    ""daily_active_users"": 416207,
    ""session_duration"": 21,
    ""retention_rate"": 48.4
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 822183
}","{""country_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2024-02-06 15:45:37,2024-03-06 15:45:37
