indicator_id,country_id,year,quarter,indicator_type,indicator_value,unit,data_source,last_updated
1971,6,2012,,gdp_per_capita,2203,USD,ADB,2013-04-24
1972,9,2022,2,import_growth,2.8,percent,UNCTAD,2022-09-08
1973,2,2024,1,retail_sales_growth,7.5,percent,ASEANstats,2024-05-19
1974,2,2021,,gdp_growth,5.0,percent,IMF,2022-05-04
1975,9,2015,,gdp_growth,6.0,percent,World Bank,2016-04-22
1976,6,2024,3,unemployment,5.8,percent,ILO,2024-11-27
1977,4,2008,,ecommerce_gmv,500000000.0,USD,Statista,2009-04-07
1978,7,2025,,population,18700000.0,people,National Statistical Office,2026-04-18
1979,5,2008,,ecommerce_gmv,400000000.0,USD,Bain & Company,2009-04-13
1980,4,2011,,gdp,246700000000.0,USD,ADB,2012-05-31
1981,8,2016,,gdp,6900000000.0,USD,ADB,2017-05-21
1982,9,2021,,internet_penetration,3.7,percent,Internet World Stats,2022-05-31
1983,7,2022,,gdp_growth,7.5,percent,World Bank,2023-06-02
1984,2,2022,1,unemployment,2.0,percent,National Statistics,2022-05-18
1985,2,2024,2,inflation,4.3,percent,National Bank,2024-08-05
1986,1,2020,1,fdi_inflow,37700000000.0,USD,UNCTAD,2020-06-06
1987,6,2020,1,fdi_inflow,6500000000.0,USD,World Bank,2020-05-05
1988,1,2018,,gdp_per_capita,3578,USD,World Bank,2019-03-31
1989,4,2023,4,export_growth,-6.1,percent,UNCTAD,2024-01-29
1990,1,2020,3,import_growth,1.7,percent,World Bank,2020-10-22
1991,3,2015,,internet_penetration,37.1,percent,WeAreSocial,2016-04-03
1992,1,2025,4,unemployment,7.1,percent,World Bank,2026-01-31
1993,4,2014,,ecommerce_gmv,2300000000.0,USD,e-Conomy SEA,2015-04-13
1994,4,2021,2,import_growth,14.5,percent,WTO,2021-09-03
1995,7,2025,,internet_penetration,5.7,percent,ITU,2026-04-04
1996,2,2021,,internet_penetration,45.6,percent,Internet World Stats,2022-05-13
1997,1,2017,,population,276900000.0,people,UN Population Division,2018-04-02
1998,1,2011,,gdp,604600000000.0,USD,National Statistics,2012-05-29
1999,9,2024,1,consumer_confidence,145,index,National Statistics,2024-05-01
2000,4,2025,3,export_growth,-9.9,percent,World Bank,2025-11-08
2001,3,2024,4,import_growth,-0.7,percent,UNCTAD,2025-01-24
2002,10,2015,,gdp,20800000000.0,USD,ADB,2016-04-20
2003,5,2012,,ecommerce_gmv,1300000000.0,USD,Bain & Company,2013-04-24
2004,10,2024,2,gdp_growth,6.7,percent,ADB,2024-09-05
2005,7,2022,4,inflation,1.7,percent,World Bank,2023-02-05
2006,10,2024,,gdp_growth,5.8,percent,World Bank,2025-04-24
2007,2,2017,,gdp,405800000000.0,USD,ADB,2018-06-19
2008,10,2011,,population,414773,people,World Bank,2012-06-15
2009,9,2021,,gdp,60900000000.0,USD,IMF,2022-05-14
2010,6,2025,1,consumer_confidence,120,index,Mastercard,2025-05-17
2011,7,2018,,gdp_growth,5.9,percent,IMF,2019-04-24
2012,2,2023,4,export_growth,-9.9,percent,World Bank,2024-03-06
2013,9,2020,1,import_growth,8.0,percent,WTO,2020-06-04
2014,8,2021,1,fdi_inflow,458000000.0,USD,UNCTAD,2021-05-17
2015,4,2022,2,gdp_growth,7.3,percent,ADB,2022-08-19
2016,10,2009,,internet_penetration,48.4,percent,ITU,2010-06-25
2017,8,2024,1,retail_sales_growth,3.7,percent,National Statistics,2024-04-30
2018,8,2025,1,export_growth,5.3,percent,World Bank,2025-04-30
2019,7,2021,,internet_penetration,6.8,percent,WeAreSocial,2022-06-08
2020,4,2020,4,retail_sales_growth,1.1,percent,Statista,2021-02-28
2021,7,2020,4,consumer_confidence,49,index,National Statistics,2021-02-06
2022,2,2024,1,import_growth,12.2,percent,World Bank,2024-05-04
2023,4,2023,3,export_growth,19.1,percent,UNCTAD,2023-11-17
2024,10,2010,,gdp_growth,4.3,percent,IMF,2011-04-29
2025,5,2025,,gdp_per_capita,60807,USD,ADB,2026-04-18
2026,1,2020,4,fdi_inflow,52600000000.0,USD,ASEAN Secretariat,2021-01-24
2027,9,2010,,ecommerce_gmv,2900000.0,USD,Statista,2011-04-23
2028,1,2018,,ecommerce_gmv,8000000000.0,USD,Bain & Company,2019-05-01
